"MetabolismID","MetabolismName","ChemicalFormula","State","Reference","Details"
"Dia_HMDB0242051","N-Myristoyl Glutamic acid","C19H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242051"
"Dia_HMDB0242052","N-Myristoyl Histidine","C20H35N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242052"
"Dia_HMDB0242053","N-Myristoyl Isoleucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242053"
"Dia_HMDB0242054","N-Myristoyl Leucine","C20H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242054"
"Dia_HMDB0242055","N-Myristoyl Lysine","C20H40N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242055"
"Dia_HMDB0242056","N-Myristoyl Methionine","C19H37NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242056"
"Dia_HMDB0242057","N-Myristoyl Phenylalanine","C23H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242057"
"Dia_HMDB0242058","N-Myristoyl Proline","C19H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242058"
"Dia_HMDB0242059","N-Myristoyl Serine","C17H33NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242059"
"Dia_HMDB0242060","N-Myristoyl Threonine","C18H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242060"
"Dia_HMDB0242061","N-Myristoyl Tryptophan","C25H38N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242061"
"Dia_HMDB0242062","N-Myristoyl Tyrosine","C23H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242062"
"Dia_HMDB0242063","N-Myristoyl Valine","C19H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242063"
"Dia_HMDB0242064","N-Eicosapentaenoyl Alanine","C23H35NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242064"
"Dia_HMDB0242065","N-Eicosapentaenoyl Arginine","C26H42N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242065"
"Dia_HMDB0242066","N-Eicosapentaenoyl Asparagine","C24H36N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242066"
"Dia_HMDB0242067","N-Eicosapentaenoyl Aspartic acid","C24H35NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242067"
"Dia_HMDB0242068","N-Eicosapentaenoyl Cysteine","C23H35NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242068"
"Dia_HMDB0242069","N-Eicosapentaenoyl Glutamine","C25H38N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242069"
"Dia_HMDB0242070","N-Eicosapentaenoyl Glutamic acid","C25H37NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242070"
"Dia_HMDB0242071","N-Eicosapentaenoyl Glycine","C22H33NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242071"
"Dia_HMDB0242072","N-Eicosapentaenoyl Histidine","C26H37N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242072"
"Dia_HMDB0242073","N-Eicosapentaenoyl Isoleucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242073"
"Dia_HMDB0242074","N-Eicosapentaenoyl Leucine","C26H41NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242074"
"Dia_HMDB0242075","N-Eicosapentaenoyl Lysine","C26H42N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242075"
"Dia_HMDB0242076","N-Eicosapentaenoyl Methionine","C25H39NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242076"
"Dia_HMDB0242077","N-Eicosapentaenoyl Phenylalanine","C29H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242077"
"Dia_HMDB0242078","N-Eicosapentaenoyl Proline","C25H37NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242078"
"Dia_HMDB0242079","N-Eicosapentaenoyl Serine","C23H35NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242079"
"Dia_HMDB0242080","N-Eicosapentaenoyl Threonine","C24H37NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242080"
"Dia_HMDB0242081","N-Eicosapentaenoyl Tryptophan","C31H40N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242081"
"Dia_HMDB0242082","N-Eicosapentaenoyl Tyrosine","C29H39NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242082"
"Dia_HMDB0242083","N-Eicosapentaenoyl Valine","C25H39NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242083"
"Dia_HMDB0242084","N-Nervonoyl Alanine","C27H51NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242084"
"Dia_HMDB0242085","N-Nervonoyl Arginine","C30H58N4O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242085"
"Dia_HMDB0242086","N-Nervonoyl Asparagine","C28H52N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242086"
"Dia_HMDB0242087","N-Nervonoyl Aspartic acid","C28H51NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242087"
"Dia_HMDB0242088","N-Nervonoyl Cysteine","C27H51NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242088"
"Dia_HMDB0242089","N-Nervonoyl Glutamine","C29H54N2O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242089"
"Dia_HMDB0242090","N-Nervonoyl Glutamic acid","C29H53NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242090"
"Dia_HMDB0242091","N-Nervonoyl Glycine","C26H49NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242091"
"Dia_HMDB0242092","N-Nervonoyl Histidine","C30H53N3O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242092"
"Dia_HMDB0242093","N-Nervonoyl Isoleucine","C30H57NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242093"
"Dia_HMDB0242094","N-Nervonoyl Leucine","C30H57NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242094"
"Dia_HMDB0242095","N-Nervonoyl Lysine","C30H58N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242095"
"Dia_HMDB0242096","N-Nervonoyl Methionine","C29H55NO3S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242096"
"Dia_HMDB0242097","N-Nervonoyl Phenylalanine","C33H55NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242097"
"Dia_HMDB0242098","N-Nervonoyl Proline","C29H53NO3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242098"
"Dia_HMDB0242099","N-Nervonoyl Serine","C27H51NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242099"
"Dia_HMDB0242100","N-Nervonoyl Threonine","C28H53NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242100"
"Dia_HMDB0242101","N-Nervonoyl Tryptophan","C35H56N2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242101"
"Dia_HMDB0242102","N-Nervonoyl Tyrosine","C33H55NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0242102"
"Dia_HMDB0260443","Cer(d16:1/20:3(5Z,8Z,11Z)-O(14R,15S))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0260443"
"Dia_HMDB0260444","Cer(d16:1/20:3(5Z,8Z,14Z)-O(11S,12R))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0260444"
"Dia_HMDB0289837","Cer(d16:1/20:3(5Z,11Z,14Z)-O(8,9))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289837"
"Dia_HMDB0289838","Cer(d16:1/20:3(8Z,11Z,14Z)-O(5,6))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289838"
"Dia_HMDB0289839","Cer(d16:1/20:4(5Z,8Z,11Z,14Z)-OH(20))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289839"
"Dia_HMDB0289840","Cer(d16:1/20:4(6E,8Z,11Z,14Z)-OH(5S))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289840"
"Dia_HMDB0289841","Cer(d16:1/20:4(5Z,8Z,11Z,14Z)-OH(19S))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289841"
"Dia_HMDB0289842","Cer(d16:1/20:4(5Z,8Z,11Z,14Z)-OH(18R))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289842"
"Dia_HMDB0289843","Cer(d16:1/20:4(5Z,8Z,11Z,14Z)-OH(17))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289843"
"Dia_HMDB0289844","Cer(d16:1/20:4(5Z,8Z,11Z,14Z)-OH(16R))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289844"
"Dia_HMDB0289845","Cer(d16:1/20:4(5Z,8Z,11Z,13E)-OH(15S))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289845"
"Dia_HMDB0289846","Cer(d16:1/20:4(5Z,8Z,10E,14Z)-OH(12S))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289846"
"Dia_HMDB0289847","Cer(d16:1/20:4(5E,8Z,12Z,14Z)-OH(11R))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289847"
"Dia_HMDB0289848","Cer(d16:1/20:4(5Z,7E,11Z,14Z)-OH(9))","C36H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289848"
"Dia_HMDB0289849","Cer(d16:1/PGE2)","C36H63NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289849"
"Dia_HMDB0289850","Cer(d16:1/PGD2)","C36H63NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289850"
"Dia_HMDB0289851","Cer(d16:1/6 keto-PGF1alpha)","C36H65NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289851"
"Dia_HMDB0289852","Cer(d16:1/PGF2alpha)","C36H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289852"
"Dia_HMDB0289853","Cer(d16:1/PGJ2)","C36H61NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289853"
"Dia_HMDB0289854","Cer(d16:1/LTE4)","C39H68N2O6S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289854"
"Dia_HMDB0289855","Cer(d16:1/20:4(6Z,8E,10E,14Z)-2OH(5S,12R))","C36H63NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289855"
"Dia_HMDB0289856","Cer(d16:1/TXB2)","C36H65NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289856"
"Dia_HMDB0289857","Cer(d16:1/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))","C36H63NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289857"
"Dia_HMDB0289858","Cer(d16:1/20:3(8Z,11Z,14Z)-2OH(5,6))","C36H65NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289858"
"Dia_HMDB0289859","Cer(d16:1/5-iso PGF2VI)","C34H61NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289859"
"Dia_HMDB0289860","Cer(d16:1/20:4(6E,8Z,11Z,14Z)+=O(5))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289860"
"Dia_HMDB0289861","Cer(d16:1/20:4(5Z,8Z,11Z,13E)+=O(15))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289861"
"Dia_HMDB0289862","Cer(d16:1/18:2(10E,12Z)+=O(9))","C34H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289862"
"Dia_HMDB0289863","Cer(d16:1/18:2(9Z,11E)+=O(13))","C34H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289863"
"Dia_HMDB0289864","Cer(d16:1/18:1(12Z)-2OH(9,10))","C34H65NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289864"
"Dia_HMDB0289865","Cer(d16:1/18:1(12Z)-O(9S,10R))","C34H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289865"
"Dia_HMDB0289866","Cer(d16:1/18:1(9Z)-O(12,13))","C34H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289866"
"Dia_HMDB0289867","Cer(d16:1/20:5(5Z,8Z,11Z,14Z,16E)-OH(18R))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289867"
"Dia_HMDB0289868","Cer(d16:1/20:5(5Z,8Z,11Z,14Z,16E)-OH(18))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289868"
"Dia_HMDB0289869","Cer(d16:1/20:5(5Z,8Z,10E,14Z,17Z)-OH(12))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289869"
"Dia_HMDB0289870","Cer(d16:1/20:5(6E,8Z,11Z,14Z,17Z)-OH(5))","C36H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289870"
"Dia_HMDB0289872","Cer(d16:1/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))","C36H61NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289872"
"Dia_HMDB0289873","Cer(d16:1/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))","C36H63NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289873"
"Dia_HMDB0289874","Cer(d16:1/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))","C36H63NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289874"
"Dia_HMDB0289875","Cer(d16:1/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))","C38H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289875"
"Dia_HMDB0289876","Cer(d16:1/22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7))","C38H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289876"
"Dia_HMDB0289877","Cer(d16:1/22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14))","C38H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289877"
"Dia_HMDB0289878","Cer(d16:1/22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17))","C38H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289878"
"Dia_HMDB0289879","Cer(d16:1/22:6(4Z,7Z,11E,13Z,15E,19Z)-2OH(10S,17))","C38H63NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289879"
"Dia_HMDB0289880","Cer(d16:1/22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17))","C38H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289880"
"Dia_HMDB0289881","Cer(d16:1/18:3(10,12,15)-OH(9))","C34H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289881"
"Dia_HMDB0289882","Cer(d16:1/18:3(9,11,15)-OH(13))","C34H61NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289882"
"Dia_HMDB0289883","Cer(d16:1/PGE1)","C36H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289883"
"Dia_HMDB0289884","Cer(d16:1/PGD1)","C36H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289884"
"Dia_HMDB0289885","Cer(d16:1/PGF1alpha)","C36H67NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289885"
"Dia_HMDB0289886","Cer(d16:1/20:3(6,8,11)-OH(5))","C36H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289886"
"Dia_HMDB0289887","Cer(d17:1/20:3(5Z,8Z,11Z)-O(14R,15S))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289887"
"Dia_HMDB0289888","Cer(d17:1/20:3(5Z,8Z,14Z)-O(11S,12R))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289888"
"Dia_HMDB0289889","Cer(d17:1/20:3(5Z,11Z,14Z)-O(8,9))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289889"
"Dia_HMDB0289890","Cer(d17:1/20:3(8Z,11Z,14Z)-O(5,6))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289890"
"Dia_HMDB0289891","Cer(d17:1/20:4(5Z,8Z,11Z,14Z)-OH(20))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289891"
"Dia_HMDB0289892","Cer(d17:1/20:4(6E,8Z,11Z,14Z)-OH(5S))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289892"
"Dia_HMDB0289893","Cer(d17:1/20:4(5Z,8Z,11Z,14Z)-OH(19S))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289893"
"Dia_HMDB0289894","Cer(d17:1/20:4(5Z,8Z,11Z,14Z)-OH(18R))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289894"
"Dia_HMDB0289895","Cer(d17:1/20:4(5Z,8Z,11Z,14Z)-OH(17))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289895"
"Dia_HMDB0289896","Cer(d17:1/20:4(5Z,8Z,11Z,14Z)-OH(16R))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289896"
"Dia_HMDB0289897","Cer(d17:1/20:4(5Z,8Z,11Z,13E)-OH(15S))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289897"
"Dia_HMDB0289898","Cer(d17:1/20:4(5Z,8Z,10E,14Z)-OH(12S))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289898"
"Dia_HMDB0289899","Cer(d17:1/20:4(5E,8Z,12Z,14Z)-OH(11R))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289899"
"Dia_HMDB0289900","Cer(d17:1/20:4(5Z,7E,11Z,14Z)-OH(9))","C37H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289900"
"Dia_HMDB0289901","Cer(d17:1/PGE2)","C37H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289901"
"Dia_HMDB0289902","Cer(d17:1/PGD2)","C37H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289902"
"Dia_HMDB0289903","Cer(d17:1/6 keto-PGF1alpha)","C37H67NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289903"
"Dia_HMDB0289904","Cer(d17:1/PGF2alpha)","C37H67NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289904"
"Dia_HMDB0289905","Cer(d17:1/PGJ2)","C37H63NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289905"
"Dia_HMDB0289906","Cer(d17:1/LTE4)","C40H70N2O6S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289906"
"Dia_HMDB0289907","Cer(d17:1/20:4(6Z,8E,10E,14Z)-2OH(5S,12R))","C37H65NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289907"
"Dia_HMDB0289908","Cer(d17:1/TXB2)","C37H67NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289908"
"Dia_HMDB0289909","Cer(d17:1/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))","C37H65NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289909"
"Dia_HMDB0289910","Cer(d17:1/20:3(8Z,11Z,14Z)-2OH(5,6))","C37H67NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289910"
"Dia_HMDB0289911","Cer(d17:1/5-iso PGF2VI)","C35H63NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289911"
"Dia_HMDB0289912","Cer(d17:1/20:4(6E,8Z,11Z,14Z)+=O(5))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289912"
"Dia_HMDB0289913","Cer(d17:1/20:4(5Z,8Z,11Z,13E)+=O(15))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289913"
"Dia_HMDB0289914","Cer(d17:1/18:2(10E,12Z)+=O(9))","C35H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289914"
"Dia_HMDB0289915","Cer(d17:1/18:2(9Z,11E)+=O(13))","C35H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289915"
"Dia_HMDB0289916","Cer(d17:1/18:1(12Z)-2OH(9,10))","C35H67NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289916"
"Dia_HMDB0289917","Cer(d17:1/18:1(12Z)-O(9S,10R))","C35H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289917"
"Dia_HMDB0289918","Cer(d17:1/18:1(9Z)-O(12,13))","C35H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289918"
"Dia_HMDB0289919","Cer(d17:1/20:5(5Z,8Z,11Z,14Z,16E)-OH(18R))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289919"
"Dia_HMDB0289920","Cer(d17:1/20:5(5Z,8Z,11Z,14Z,16E)-OH(18))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289920"
"Dia_HMDB0289921","Cer(d17:1/20:5(5Z,8Z,10E,14Z,17Z)-OH(12))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289921"
"Dia_HMDB0289922","Cer(d17:1/20:5(6E,8Z,11Z,14Z,17Z)-OH(5))","C37H63NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289922"
"Dia_HMDB0289924","Cer(d17:1/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))","C37H63NO6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289924"
"Dia_HMDB0289925","Cer(d17:1/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))","C37H65NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289925"
"Dia_HMDB0289926","Cer(d17:1/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))","C37H65NO5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289926"
"Dia_HMDB0289927","Cer(d17:1/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))","C39H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289927"
"Dia_HMDB0289928","Cer(d17:1/22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7))","C39H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289928"
"Dia_HMDB0289929","Cer(d17:1/22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14))","C39H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289929"
"Dia_HMDB0289930","Cer(d17:1/22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17))","C39H65NO4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0289930"
